FPDS_legal_business_name,SBIR_company,FPDS_city,FPDS_state,SBIR_city,SBIR_state,fuzz_score,search_keyword
"INTERACTIVE DATA VISUALIZATION, INC",INTERACTIVE DATA VISUALIZATION,LEXINGTON,SC,Lexington,SC,94,INTERACTIVE DATA VISUALIZATION
"ADVANCED SCIENTIFIC CONCEPTS, INC.","Advanced Scientific Concepts, LLC",SANTA BARBARA,CA,Santa Barbara,CA,94,"Advanced Scientific Concepts, LLC"
Q PEAK CORPORATED,Q-PEAK INCORPORATED,BEDFORD,MA,Bedford,MA,94,Q-PEAK INCORPORATED
DIGITAL SOLID STATE PROPULSION LLC,"Digital Solid State Propulsion, Inc",RENO,NV,Reno,NV,94,"Digital Solid State Propulsion, Inc"
"KEYSTONE SYNERGISTIC ENTERPRISES, INC.","Keystone Synergistic Enterprises, LLC",PORT SAINT LUCIE,FL,Port Saint Lucie,FL,94,"Keystone Synergistic Enterprises, LLC"
TOUCHSTONE RESEARCH LABORATORY,"TOUCHSTONE RESEARCH LABORATORY, LTD.",TRIADELPHIA,WV,Triadelphia,WV,94,"TOUCHSTONE RESEARCH LABORATORY, LTD."
"LOGOS TECHNOLOGIES, INC.","OG Technologies, Inc.",ARLINGTON,VA,Ann Arbor,MI,93,Logos Technologies LLC
"CORVID TECHNOLOGIES, INC.","Cid Technologies, Inc.",MOORESVILLE,NC,Liverpool,NY,93,"CORVID TECHNOLOGIES, LLC"
"AQYR TECHNOLOGIES, INC.","ARC Technologies, Inc. ",NASHUA,NH,Amesbury,MA,93,"Antenna Research Associates, Incorporated"
"NUVOTRONICS, INC","NUTRONICS, INC.",RADFORD,VA,Longmont,CO,93,"Nuvotronics, LLC"
ADHERENT TECHNOLOGIES INCORPORATED,CANDENT TECHNOLOGIES INCORPORATED,ALBUQUERQUE,NM,Greenfield,IN,93,"Adherent Technologies, Inc."
DR TECHNOLOGIES INCORPORATED,Duryea Technologies Incorporated,SAN DIEGO,CA,Reading,PA,93,"V SYSTEM COMPOSITES, INC."
MSE TECHNOLOGY APPLICATIONS,"Mse Technology Applications, Inc.",BUTTE,MT,Butte,MT,93,"Mse Technology Applications, Inc."
THE DESIGN KNOWLEDGE COMPANY,THE DESIGN KNOWLEDGE COMPANY LLC,FAIRBORN,OH,Fairborn,OH,93,THE DESIGN KNOWLEDGE COMPANY LLC
UNITED APPLIED TECHNOLOGIES,"United Applied Technologies, Inc.",HUNTSVILLE,AL,Huntsville,AL,93,"United Applied Technologies, Inc."
ALION SCIENCE AND TECHNOLOGY CORPORATION,SCIENCE AND TECHNOLOGY CORPORATION,CHICAGO,IL,Hampton,VA,92,
"DEEP WEB TECHNOLOGIES, INC.","Deepwave Technologies, Inc.",SANTA FE,NM,San Diego,CA,92,"Deep Web Technologies, Llc"
RADATEC INCORPORATED,RDRTEC INCORPORATED,ATLANTA,GA,Dallas,TX,92,"RADATEC, LLC"
"CUBE TECHNOLOGY, INC.","CPU TECHNOLOGY, INC.",CHANDLER,AZ,Pleasanton,CA,92,CUBE Technology
UTRON INCORPORATED,"METRON, INCORPORATED",MANASSAS,VA,Reston,VA,92,"UTRON, Inc."
ENGINEERING SOFTWARE RESEARCH AND DEVELOPMENT INCORPORATED,"Engineering Software Research And Development, Inc.",SAINT LOUIS,MO,St. Louis,MO,92,"Engineering Software Research And Development, Inc."
ADVANCED GLOBAL SERVICES,"ADVANCED GLOBAL SERVICES, LTD",SANBORN,NY,Orchard Park,NY,92,"ADVANCED GLOBAL SERVICES, LTD"
POWER SUPERCONDUCTOR APPLICATIONS CORPORATION,POWER SUPERCONDUCTOR APPLICATIONS CORP.,NEW CASTLE,PA,New Castle,PA,92,POWER SUPERCONDUCTOR APPLICATIONS CORP.
KNOWLEDGE BASED SYS INC,"KNOWLEDGE BASED SYSTEMS, INC.",COLLEGE STATION,TX,College Station,TX,92,"KNOWLEDGE BASED SYSTEMS, INC."
GHIOCEL PREDICTIVE TECHNOLOGIE,"GHIOCEL PREDICTIVE TECHNOLOGIES, INC.",PITTSFORD,NY,Pittsford,NY,92,"GHIOCEL PREDICTIVE TECHNOLOGIES, INC."
CONTINUOUS SOLUTIONS LLC,CONTINUOUS SOLUTIONS Inc,PORTLAND,OR,Portland,OR,92,CONTINUOUS SOLUTIONS Inc
SAN DIEGO COMPOSITES LLC,"SAN DIEGO COMPOSITES, INC.",SAN DIEGO,CA,San Diego,CA,92,"SAN DIEGO COMPOSITES, INC."
FEDERAL TECHNOLOGY GROUP,"FEDERAL TECHNOLOGY GROUP, INC.",BOZEMAN,MT,Bozeman,MT,92,"FEDERAL TECHNOLOGY GROUP, INC."
FLASHBACK TECHNOLOGIES,Flashback Technologies Inc,LONGMONT,CO,Boulder,CO,92,Flashback Technologies Inc
IMPACT TECHNOLOGIES LLC,MCET TECHNOLOGIES LLC,ROCHESTER,NY,Newark,DE,91,
"IMPACT TECHNOLOGIES, LLC",MCET TECHNOLOGIES LLC,ROCHESTER,NY,Newark,DE,91,Impact Technologies
"JJR SOLUTIONS, LLC","RT SOLUTIONS, LLC",DAYTON,OH,Geneseo,NY,91,
JJR SOLUTIONS LLC,"RT SOLUTIONS, LLC",DAYTON,OH,Geneseo,NY,91,
"ITA INTERNATIONAL, LLC",TABER INTERNATIONAL LLC,NEWPORT NEWS,VA,Chardon,OH,91,
K SYSTEMS CORPORATION,HDM Systems Corporation,BEAVERCREEK,OH,Allston,MA,91,K SYSTEMS CORP.
VERITX CORP.,Verdix Corp.,BUFFALO,NY,Mclean,VA,91,"Blockchain Resources Group, LLC"
"ADVANCED CERAMICS RESEARCH, INC.",Advanced Ceramic Research,TUCSON,AZ,Salt Lake City,UT,91,Advanced Ceramic Research
NANOTEM INC,"NanoTek, Inc.",PHOENIX,AZ,Tucson,AZ,91,FABMETRIX
S R S TECHNOLOGIES INC,MSTRS Technologies Inc.,NEWPORT BEACH,CA,Ames,IA,91,SRS Technologies
"CRYPTEK TECHNOLOGIES, INC.",Corpe Technologies Inc.,STERLING,VA,Tacoma,WA,91,"CRYPTEK, INC."
"MICROBIAL VAC SYSTEMS, INC","Microbial Systems, Inc.",JEROME,ID,Elm Grove,WI,91,MICROBIAL VAC
SCIENTIFIC SYSTEMS COMPANY INC.,SCIENTIFIC SYSTEMS CO INC,WOBURN,MA,Woburn,MA,91,SCIENTIFIC SYSTEMS CO INC
ADVANCED SCIENCE AND AUTOMATIO,Advanced Science And Automation Corp,INDIANAPOLIS,IN,Indianapolis,IN,91,Advanced Science And Automation Corp
INFORMATION SYSTEMS LABORATORI,"Information Systems Laboratories, Inc.",SAN DIEGO,CA,Vienna,VA,91,"Information Systems Laboratories, Inc."
DIGNITAS TECHNOLOGIES,"DIGNITAS TECHNOLOGIES, LLC",ORLANDO,FL,Orlando,FL,91,"DIGNITAS TECHNOLOGIES, LLC"
"INSITU, INC.","inXitu, Inc.",BINGEN,WA,Mountain View,CA,90,"INSITU GROUP, INC."
NAVMAR APPLIED SCIENCES CORPORATION,Alameda Applied Sciences Corporation,WARMINSTER,PA,Oakland,CA,90,NAVMAR APPLIED SCIENCES CORP
BURNS TECHNOLOGIES LLC,"NBN TECHNOLOGIES, LLC",ORLANDO,FL,Rochester,NY,90,
"IST RESEARCH, LLC","GS RESEARCH, LLC",FREDERICKSBURG,VA,Bay St Louis,MS,90,IST Research Corp.
BRIMROSE TECHNOLOGY CORPORATION,Iris Technology Corporation,SPARKS,MD,Irvine,CA,90,BRIMROSE TECHNOLOGY CORP
HONEYBEE ROBOTICS LLC,"Honeybee Robotics, Ltd.",LONGMONT,CO,Brooklyn,NY,90,"Honeybee Robotics, Ltd."
AOPTIX TECHNOLOGIES INCORPORATED,VOCI TECHNOLOGIES INCORPORATED,CAMPBELL,CA,Allison Park,PA,90,"AOPTIX TECHNOLOGIES, INC."
MATSYS INCORPORATED,SEMANTISYS INCORPORATED,STERLING,VA,Reston,VA,90,MATSYS INC
EPIR TECHNOLOGIES INCORPORATED,VOCI TECHNOLOGIES INCORPORATED,BOLINGBROOK,IL,Allison Park,PA,90,EPIR TECHNOLOGIES INC
SOAR TECHNOLOGY INCORPORATED,CESARONI TECHNOLOGY INCORPORATED,ANN ARBOR,MI,Sarasota,FL,90,SOAR TECHNOLOGY INC
"KINETIC PROTECTION, LLC",Kinetic Protection,STILLWATER,MN,Stillwater,MN,90,Kinetic Protection
"NEXOLVE HOLDING COMPANY, LLC",NEXOLVE HOLDING CO LLC,HUNTSVILLE,AL,Huntsville,AL,90,NEXOLVE HOLDING CO LLC
"TEAMWORX SECURITY, LLC","TEAMWORX SECURITY, INC.",COLUMBIA,MD,Columbia,MD,90,"TEAMWORX SECURITY, INC."
I B C MATERIALS & TECHNOLOGIES,"IBC Materials & Technologies, LLC",LEBANON,IN,Lebanon,IN,90,"IBC Materials & Technologies, LLC"
"AECHELON TECHNOLOGY, INC.",AECHELON TECHNOLOGY,SAN FRANCISCO,CA,San Francisco,CA,90,AECHELON TECHNOLOGY
"QUEST INTEGRATED, INC.","Quest Integrated, LLC",KENT,WA,Kent,WA,90,"Quest Integrated, LLC"
SOFTWARE AND ENGINEERING ASSOCIATES INCORPORATED,"Software And Engineering Associates, Inc. ",CARSON CITY,NV,Carson City,NV,90,"Software And Engineering Associates, Inc. "
INTERDISCIPLINARY CONSULTING CORPORATION,INTERDISCIPLINARY CONSULTING CORP,GAINESVILLE,FL,Gainesville,FL,90,INTERDISCIPLINARY CONSULTING CORP
"PLASMA PROCESSES, INC.","Plasma Processes, LLC",HUNTSVILLE,AL,Huntsville,AL,90,"Plasma Processes, LLC"
PERSPECTA ENGINEERING INC.,"Enspec Engineering, Inc.",CHANTILLY,VA,Olmsted Falls,OH,89,
LINQUEST CORPORATION,Inquus Corporation,LOS ANGELES,CA,Atlanta,GA,89,LINQUEST CORP.
"LARTA, INC",LARAD Inc.,LOS ANGELES,CA,WOOSTER,OH,89,
"DCODE GROUP, INC., THE","DEI Group, Inc., The",WASHINGTON,DC,Millersville,MD,89,THE DCODE GROUP INC
"TMA POWER, LLC",MAX POWERS LLC,HOBE SOUND,FL,Brooklyn,NY,89,"JMT CONSULTANTS,INC"
ADAPX INC.,"Addax, Inc.",SEATTLE,WA,Lincoln,NE,89,"NATURAL INTERACTION SYSTEMS, LLC"
TOYON RESEARCH CORP.,Acton Research Corp.,GOLETA,CA,Acton,MA,89,TOYON RESEARCH CORPORATION
TOYON RESEARCH CORP,Acton Research Corp.,GOLETA,CA,Acton,MA,89,TOYON RESEARCH CORPORATION
R L ASSOCIATES INCORPORATED,"SVT Associates, Incorporated",LANGHORNE,PA,Eden Prairie,MN,89,"RL ASSOCIATES, INC."
NASTEC INCORPORATED,EAST Incorporated,CLEVELAND,OH,Centreville,VA,89,"Nastec, Inc."
TIAX LIMITED LIABILITY COMPANY,NATRION LIMITED LIABILITY COMPANY,CAMBRIDGE,MA,Albany,NY,89,TIAX LLC
AURORA FLIGHT SCIENCES CORP,AURORA FLIGHT SCIENCES CORPORATION,MANASSAS,VA,Manassas,VA,89,AURORA FLIGHT SCIENCES CORPORATION
CHESAPEAKE SCIENCES CORPORATIO,CHESAPEAKE SCIENCES CORP.,MILLERSVILLE,MD,Millersville,MD,89,CHESAPEAKE SCIENCES CORP.
SOLID STATE SCIENTIFIC CORPORATION,SOLID STATE SCIENTIFIC CORP,HOLLIS,NH,Hollis,NH,89,SOLID STATE SCIENTIFIC CORP
PROPULSION SCIENCE & TECHNOLOGY INCORPORATED,Propulsion Science & Technology Inc,LANGHORNE,PA,Langhorne,PA,89,Propulsion Science & Technology Inc
MAINSTREAM ENGINEERING CORPORATION,MAINSTREAM ENGINEERING CORP,ROCKLEDGE,FL,Rockledge,FL,89,MAINSTREAM ENGINEERING CORP
KARAGOZIAN & CASE,"KARAGOZIAN & CASE, INC.",BURBANK,CA,Glendale,CA,89,"KARAGOZIAN & CASE, INC."
KARAGOZIAN & CASE,"KARAGOZIAN & CASE, INC.",BURBANK,CA,Glendale,CA,89,"KARAGOZIAN & CASE, INC."
KARAGOZIAN & CASE,"KARAGOZIAN & CASE, INC.",GLENDALE,CA,Glendale,CA,89,"KARAGOZIAN & CASE, INC."
KARAGOZIAN & CASE,"KARAGOZIAN & CASE, INC.",GLENDALE,CA,Glendale,CA,89,"KARAGOZIAN & CASE, INC."
G D A CORP,GDA CORP,STATE COLLEGE,PA,State College,PA,89,GDA CORP
RESEARCH ASSOCIATES OF SYRACUSE INCORPORATED,RESEARCH ASSOCIATES OF SYRACUSE INC.,EAST SYRACUSE,NY,Rome,NY,89,RESEARCH ASSOCIATES OF SYRACUSE INC.
QUINTESSENCE PHOTONICS CORPORATION,QUINTESSENCE PHOTONICS CORP.,SYLMAR,CA,Sylmar,CA,89,QUINTESSENCE PHOTONICS CORP.
INNOVATIVE WIRELESS TECHNOLOGIES INCORPORATED,"INNOVATIVE WIRELESS TECHNOLOGIES, INC.",FOREST,VA,Lynchburg,VA,89,"INNOVATIVE WIRELESS TECHNOLOGIES, INC."
STELLAR PHOTONICS,"STELLAR PHOTONICS, LLC.",BELLEVUE,WA,Bellevue,WA,89,"STELLAR PHOTONICS, LLC."
ROBOTIC RESEARCH LLC,ROBOTIC RESEARCH OPCO LLC,GAITHERSBURG,MD,Gaithersburg,MD,89,ROBOTIC RESEARCH OPCO LLC
MKP STRUCTURAL DESIGN ASSOCIATES INCORPORATED,"MKP STRUCTURAL DESIGN ASSOCIATES, INC.",ANN ARBOR,MI,Ann Arbor,MI,89,"MKP STRUCTURAL DESIGN ASSOCIATES, INC."
"TECHNO-SCIENCES, INC.","Techno-Sciences, LLC",BELTSVILLE,MD,Beltsville,MD,89,"Techno-Sciences, LLC"
ESSEX CORPORATION,EXA CORPORATION,COLUMBIA,MD,Burlington,MA,88,"Epic Sales, Inc. Dba Epic Systems"
"QUADRUS ADVANCED MANUFACTURING, LLC","Delux Advanced Manufacturing, LLC",HUNTSVILLE,AL,Newark,DE,88,"ASRC Federal Astronautics, LLC"
DEFENSE RESEARCH ASSOCIATES INCORPORATED,"Antenna Research Associates, Incorporated",DAYTON,OH,Beltsville,MD,88,"Defense Research Associates, Inc."
ARXAN RESEARCH INCORPORATED,Panorama Research Incorporated,LAFAYETTE,IN,Sunnyvale,CA,88,"ARXAN RESEARCH, INC."
CRE INCORPORATED,"BCO, Incorporated",ALEXANDRIA,VA,Billerica,MA,88,"CRE, INC."
G D A CORPORATION,GaN Corporation,STATE COLLEGE,PA,Huntsville,AL,88,GDA CORP
"HARMONIA, INC.","Harmonics, Inc.",BLACKSBURG,VA,Seattle,WA,88,"Harmonia Holdings Group, LLC"
MEZZO TECHNOLOGIES,EOM Technologies,BATON ROUGE,LA,Dalton,MA,88,"International Mezzo Technologies, Inc."
ARCHITECTURE TECHNOLOGY CORPORATION,NATURE TECHNOLOGY CORPORATION,EDEN PRAIRIE,MN,LINCOLN,NE,88,"Architecture Technology, Inc."
QUALTECH SYSTEMS INCORPORATED,"TransTech Systems, Incorporated",WETHERSFIELD,CT,Sc,NY,88,QUALTECH SYSTEMS INC
TTH RESEARCH INCORPORATED,Penta Research Incorporated,LAUREL,MD,Huntsville,AL,88,T T H Research Inc
UNITED APPLIED TECHNOLOGIES INCORPORATED,"BOSTON APPLIED TECHNOLOGIES, INCORPORATED",HUNTSVILLE,AL,Woburn,MA,88,"United Applied Technologies, Inc."
"OPTASENSE, INC.","TagSense, Inc.",SANTA CLARA,CA,Cambridge,MA,88,"Redfern Integrated Optics, Inc."
"VENTIONS, LLC",enVention LLC,SAN FRANCISCO,CA,Huntsville,AL,88,"ASTRA SPACE OPERATIONS, INC."
VISCA LIMITED LIABILITY COMPANY,INNOSEPRA LIMITED LIABILITY COMPANY,TROY,MI,Middlesex,NJ,88,"VISCA, LLC"
TURING ASSOCIATES INC,Cushing Associates Inc,ANN ARBOR,MI,Annapolis,MD,88,"TURING ASSOC., INC."
LAMBDA RESEARCH INC,Lambda Research,CINCINNATI,OH,Cincinnati,OH,88,Lambda Research
R D A INC,RDA Inc.,DOYLESTOWN,PA,Doylestown,PA,88,RDA Inc.
ZIMMERMAN ASSOCIATES INC,"ZIMMERMAN ASSOC., INC.",FAIRFAX,VA,Fairfax,VA,88,"ZIMMERMAN ASSOC., INC."
"LAMBDA RESEARCH, INC",Lambda Research,CINCINNATI,OH,Cincinnati,OH,88,Lambda Research
"MAGIS GROUP, LLC","Magis Group, LLC, The",BOULDER,CO,Boulder,CO,88,"Magis Group, LLC, The"
LITHIUMSTART INC.,Lithiumstart LLC,BURLINGAME,CA,South San Francisco,CA,88,Lithiumstart LLC
ELECTRIC PROPULSION LABORATORY INCORPORATED,"Electric Propulsion Laboratory, Inc.",MONUMENT,CO,Monument,CO,88,"Electric Propulsion Laboratory, Inc."
PLANNING SYSTEMS INCORPORATED,Elion Systems Incorporated,RESTON,VA,Austin,TX,87,"PLANNING SYSTEMS, INC."
GBL SYSTEMS CORPORATION,HDM Systems Corporation,CAMARILLO,CA,Allston,MA,87,GBL SYSTEMS CORP
MATERIALS SYSTEMS INCORPORATED,"Aura Systems, Inc.orporated",LITTLETON,MA,El Segundo,CA,87,Materials Systems Inc.
ERIGO TECHNOLOGIES LIMITED LIABILITY COMPANY,Pond Life Technologies Limited Liability Company,ENFIELD,NH,Cedar Park,TX,87,Erigo Technologies LLC
"TELEDYNE INSTRUMENTS, INC.","TECHNE INSTRUMENTS, INC",NORTH FALMOUTH,MA,Oakland,CA,87,"BENTHOS, INC."
NUMERICA CORPORATION,Ometric Corporation,FORT COLLINS,CO,Columbia,SC,87,NUMERICA CORP
NUMERICA CORPORATION,Ometric Corporation,FORT COLLINS,CO,Columbia,SC,87,NUMERICA CORP
NUMERICA CORPORATION,Ometric Corporation,LOVELAND,CO,Columbia,SC,87,NUMERICA CORP
NUMERICA CORPORATION,Ometric Corporation,LOVELAND,CO,Columbia,SC,87,NUMERICA CORP
"ZEPHYR ENGINEERING SERVICES, INC","COLE ENGINEERING SERVICES, INC.",LAYTON,UT,Orlando,FL,87,"MARK G. MILLER, INC."
PVILION INCORPORATED,VQlink Incorporated,BROOKLYN,NY,Atlanta,GA,87,PVILION INC
"L-3 UNMANNED SYSTEMS, INC.",Event 38 Unmanned Systems Inc,CARROLLTON,TX,Akron,OH,87,"GENEVA AEROSPACE, INC."
AEROASTRO INCORPORATED,EAST Incorporated,ASHBURN,VA,Centreville,VA,87,"AEROASTRO, INC."
AMERICAN SYSTEMS CORPORATION,Titan Systems Corporation,CHANTILLY,VA,Ashburn,VA,87,"DDL Omni Engineering, LLC"
HYDRATION TECHNOLOGIES INCORPORATED,Duryea Technologies Incorporated,ALBANY,OR,Reading,PA,87,"Osmotek, Inc."
ENGINEERING SCIENCES INCORPORATED,Engineering Acoustics Incorporated,HUNTSVILLE,AL,Casselberry,FL,87,Engineering Sciences Inc
COUGAAR SOFTWARE INCORPORATED,"A.U. Software, Incorporated",MC LEAN,VA,Washington,DC,87,"Cougaar Software, Inc."
ROBOTICS RESEARCH CORPORATION,RMC Research Corporation,CINCINNATI,OH,PORTLAND,OR,87,ROBOTICS RESEARCH CORP.
IROBOT CORPORATION,MICROBION CORPORATION,BURLINGTON,MA,GIRWOOD,AK,87,IROBOT CORP.
STURMAN INDUSTRIES INCORPORATED,"Radiant Industries, Incorporated",WOODLAND PARK,CO,El Segundo,CA,87,"STURMAN INDUSTRIES, INC."
SCITEC INCORPORATED,"ARCTECH, INCORPORATED",PRINCETON,NJ,Chantilly,VA,87,"SciTec, Inc."
ELECTRODYNAMICS ASSOCIATES INCORPORATED,"ELECTRODYNAMICS ASSOCIATES, INC.",OVIEDO,FL,Oviedo,FL,87,"ELECTRODYNAMICS ASSOCIATES, INC."
"CORNERSTONE RESEARCH GROUP, INCORPORATED",CORNERSTONE RESEARCH GROUP INC,MIAMISBURG,OH,Miamisburg,OH,87,CORNERSTONE RESEARCH GROUP INC
MICHIGAN AEROSPACE CORPORATION,MICHIGAN AEROSPACE CORP,ANN ARBOR,MI,Ypsilanti,MI,87,MICHIGAN AEROSPACE CORP
HIKI NO ASSOCIATES,HIKINO ASSOCIATES LLC,HONOLULU,HI,Fremont,CA,87,HIKINO ASSOCIATES LLC
INTERNATIONAL SPACE SYSTEMS INCORPORATED,"International Space Systems, Inc.",HUNTSVILLE,AL,Huntsville,AL,87,"International Space Systems, Inc."
ADVANCED ACOUSTIC CONCEPTS INCORPORATED,"Advanced Acoustic Concepts, Inc.",HAUPPAUGE,NY,Hauppauge,NY,87,"Advanced Acoustic Concepts, Inc."
PROGENY SYSTEMS CORP,"PROGENY SYSTEMS, LLC",MANASSAS,VA,Manassas,VA,87,"PROGENY SYSTEMS, LLC"
"BINGHAMTON SIMULATOR COMPANY,","BINGHAMTON SIMULATOR CO., INC.",BINGHAMTON,NY,BINGHAMTON,NY,87,"BINGHAMTON SIMULATOR CO., INC."
"DNA MEDICINE INSTITUTE, INC., THE",THE DNA MEDICINE INSTITUTE INC,CAMBRIDGE,MA,Cambridge,MA,87,THE DNA MEDICINE INSTITUTE INC
"POM GROUP, THE INC.","POM GROUP, INC.",AUBURN HILLS,MI,Auburn Hills,MI,87,"POM GROUP, INC."
MATERIALS SCIENCES CORPORATION,Davis Sciences Corporation ,HORSHAM,PA,Colorado Springs,CO,86,Materials Sciences LLC
HONTEK CORPORATION,ONTOGEN CORPORATION,SOUTH WINDSOR,CT,CARLSBAD,CA,86,HONTEK CORP.
SIGNAL SYSTEMS CORPORATION,Titan Systems Corporation,SEVERNA PARK,MD,Ashburn,VA,86,SIGNAL SYSTEMS CORP
SIGNAL SYSTEMS CORPORATION,Titan Systems Corporation,SEVERNA PARK,MD,Ashburn,VA,86,SIGNAL SYSTEMS CORP
SIGNAL SYSTEMS CORPORATION,Titan Systems Corporation,MILLERSVILLE,MD,Ashburn,VA,86,SIGNAL SYSTEMS CORP
SIGNAL SYSTEMS CORPORATION,Titan Systems Corporation,MILLERSVILLE,MD,Ashburn,VA,86,SIGNAL SYSTEMS CORP
OPTONET INCORPORATED,PNTS INCORPORATED,WHEELING,IL,Monmouth Junction,NJ,86,"Optonet, Inc"
SEA SYSTEMS GROUP INC,"Argus Systems Group, Inc.",CLARKSVILLE,VA,Savoy,IL,86,Triangle Research and Development Corporation
TOYON RESEARCHCORP,Acton Research Corp.,GOLETA,CA,Acton,MA,86,TOYON RESEARCH CORPORATION
"VALKYRIE ENTERPRISES, INC.",Lite Enterprises Inc ,VIRGINIA BEACH,VA,Nashua,NH,86,
"HUMANIT SOLUTIONS, LLC",AI SOLUTIONS LLC,DAYTON,OH,Cambridge,MA,86,
BILT INCORPORATED,Biolinq Incorporated,GRAPEVINE,TX,La Jolla,CA,86,BILT INC
OCEAN POWER TECHNOLOGIES INCORPORATED,CANDENT TECHNOLOGIES INCORPORATED,PENNINGTON,NJ,Greenfield,IN,86,"Ocean Power Technologies, Inc."
"GENER8, INC.","Generx+, Inc.",SUNNYVALE,CA,Atlanta,GA,86,"Gener8, LLC"
"ENVIEW, INC.","NeoView, Inc.",SAN FRANCISCO,CA,Cincinnati,OH,86,"ENVIEW, LLC"
LUMERA CORPORATION,VOLTERA CORPORATION,BOTHELL,WA,Encinitas,CA,86,"GIGOPTIX, INC."
GENERAL SCIENCES INCORPORATED,"Genoverde Biosciences, Incorporated",SOUDERTON,PA,Upper Marlboro,MD,86,GENERAL SCIENCES INC
PROTON ENERGY SYSTEMS INCORPORATED,"Zaf Energy Systems, Incorporated",WALLINGFORD,CT,Bozeman,MT,86,"Proton Energy Systems, Inc."
GEOEYE ANALYTICS INC.,"Yet Analytics, Inc.",HERNDON,VA,Baltimore,MD,86,SPATIAL DATA ANALYTICS CORPORATION
KSARIA CORPORATION,Savit Corporation,LAWRENCE,MA,Rockaway,NJ,86,KSARIA CORP.
WEBCORE TECHNOLOGIES INCORPORATED,Duryea Technologies Incorporated,MIAMISBURG,OH,Reading,PA,86,"Webcore Technologies, Inc."
INTERSENSE INCORPORATED,Intertie Incorporated,BEDFORD,MA,Sausalito,CA,86,"INTERSENSE, INC."
TECHNO SCIENCES INCORPORATED,"Photon Sciences, Incorporated",LANHAM,MD,Plano,TX,86,"Techno-Sciences, LLC"
SYSTEMS & MATERIALS RESEARCH C,Systems & Materials Research Corporation,SPICEWOOD,TX,Austin,TX,86,Systems & Materials Research Corporation
HN BURNS ENGINEERING CORPORATION,H. N. BURNS ENGINEERING CORP.,ORLANDO,FL,Orlando,FL,86,H. N. BURNS ENGINEERING CORP.
OMNI MEASUREMENT SYSTEMS INCORPORATED,"Omni Measurement Systems, Inc. ",SOUTH BURLINGTON,VT,Colchester,VT,86,"Omni Measurement Systems, Inc. "
VIAFORENSICS,"Viaforensics, LLC",OAK PARK,IL,Chicago,IL,86,"Viaforensics, LLC"
ADVANCED OPTICAL SYSTEMS INCORPORATED,"Advanced Optical Systems, Inc",HUNTSVILLE,AL,Huntsville,AL,86,"Advanced Optical Systems, Inc"
C F D RESEARCH CORP,3D RESEARCH CORP.,HUNTSVILLE,AL,Huntsville,AL,86,CFD RESEARCH CORPORATION
ZETEO TECH LLC,"Zeteo Tech, Inc.",SYKESVILLE,MD,Sykesville,MD,86,"Zeteo Tech, Inc."
"AUGUST RESEARCH SYSTEMS, INCORPORATED",AUGUST RESEARCH SYSTEMS INC,CORAOPOLIS,PA,Coraopolis,PA,86,AUGUST RESEARCH SYSTEMS INC
HARMONIA INCORPORATED,Photia Incorporated,BLACKSBURG,VA,San Leandro,CA,85,"Harmonia Holdings Group, LLC"
PROGENY SYSTEMS CORPORATION,EIDEN SYSTEMS CORPORATION,MANASSAS,VA,Charlottesville,VA,85,"PROGENY SYSTEMS, LLC"
"MERCURY DEFENSE SYSTEMS, INC.","Foundry Defense Systems, Inc.",CYPRESS,CA,BOISE,ID,85,KOR ELECTRONICS
TIME DOMAIN CORPORATION,IOMAI CORPORATION,HUNTSVILLE,AL,GAITHERSBURG,MD,85,"TDC Acquisition Holdings, Inc."
ALION SCIENCE AND TECHNOLOGY CORPORATION (1691),SCIENCE AND TECHNOLOGY CORPORATION,BOULDER,CO,Hampton,VA,85,
"PLATFORM SYSTEMS, INCORPORATED","Aura Systems, Inc.orporated",HOLLYWOOD,MD,El Segundo,CA,85,PLATFORM SYSTEMS INC
A S R C AEROSPACE CORPORATION,ERG Aerospace Corporation,GREENBELT,MD,Oakland,CA,85,ASRC RESEARCH & TECHNOLOGY SOLUTIONS
EPITAXIAL TECHNOLOGIES LIMITED LIABILITY COMPANY,Pond Life Technologies Limited Liability Company,BALTIMORE,MD,Cedar Park,TX,85,"Epitaxial Technologies, LLC"
LIGHTSPIN TECHNOLOGIES INCORPORATED,LumiShield Technologies Incorporated,BETHESDA,MD,Pittsburgh,PA,85,Lightspin Technologies Inc 
VERTIGO INCORPORATED,VENTRIX INCORPORATED,LAKE ELSINORE,CA,San Diego,CA,85,"VERTIGO, INC."
REFERENTIA SYSTEMS INCORPORATED,TRIDENT SYSTEMS INCORPORATED,HONOLULU,HI,Fairfax,VA,85,REFERENTIA SYSTEMS INC
QUASAR FEDERAL SYSTEMS INCORPORATED,"QUASAR FEDERAL SYSTEMS, INC.",SAN DIEGO,CA,San Diego,CA,85,"QUASAR FEDERAL SYSTEMS, INC."
WINDMILL INTERNATIONAL INCORPORATED,"Windmill International, Inc.",NASHUA,NH,Nashua,NH,85,"Windmill International, Inc."
TEXAS RESEARCH INST AUSTIN,"Texas Research Institute, Austin, Inc.",AUSTIN,TX,Austin,TX,85,"Texas Research Institute, Austin, Inc."
RAPID IMAGING SOFTWARE INCORPORATED,"Rapid Imaging Software, Inc.",ALBUQUERQUE,NM,Albuquerque,NM,85,"Rapid Imaging Software, Inc."
